"item_id","order_id","product_id","quantity","price_at_purchase","discount_percent"
74931,16398,8,1.43,118.14,0
74932,16398,50,1.46,127.26,15
74933,16399,102,0.94,622.95,10
74934,16399,58,0.49,505.62,5
74935,16399,22,0.62,135.76,15
74936,16400,87,1.08,472.19,5
74937,16400,5,0.76,106.88,0
74938,16400,31,0.72,103.88,0
74939,16400,37,1.78,91.96,0
74940,16400,21,0.59,141.81,15
74941,16400,61,1.18,268.76,0
74942,16400,80,1.0,59.15,10
74943,16400,60,1.01,325.54,0
74944,16401,30,0.55,145.27,10
74945,16401,59,1.06,493.85,15
74946,16401,48,1.08,147.92,0
74947,16401,12,1.23,86.7,0
74948,16401,88,0.92,454.64,15
74949,16401,55,1.4,162.32,15
74950,16402,48,1.54,147.92,0
74951,16402,48,1.17,147.92,0
74952,16402,64,1.21,480.06,0
74953,16402,26,1.68,115.25,0
74954,16402,24,0.31,122.05,0
74955,16403,81,2.0,57.15,10
74956,16404,89,1.24,566.61,0
74957,16404,68,1.46,389.95,5
74958,16404,53,1.48,127.64,0
74959,16404,17,0.42,101.8,0
74960,16404,53,0.92,127.64,15
74961,16405,32,0.42,95.42,15
74962,16405,46,1.68,156.6,5
74963,16405,70,0.75,444.53,10
74964,16406,40,0.82,113.29,0
74965,16406,38,1.33,116.39,0
74966,16406,95,1.61,446.25,5
74967,16406,1,1.41,69.72,10
74968,16407,65,1.29,438.6,5
74969,16407,53,0.77,127.64,0
74970,16407,54,1.3,180.24,0
74971,16408,44,0.89,131.81,0
74972,16408,11,1.45,63.21,0
74973,16408,21,1.25,141.81,0
74974,16408,85,1.0,39.01,0
74975,16408,60,1.98,325.54,15
74976,16409,23,1.89,144.74,0
74977,16409,67,0.37,499.02,5
74978,16409,58,0.81,505.62,0
74979,16409,38,1.05,116.39,15
74980,16409,72,0.98,471.68,0
74981,16410,50,0.72,127.26,0
74982,16411,53,0.76,127.64,0
74983,16411,89,0.95,566.61,0
74984,16411,54,1.46,180.24,15
74985,16411,58,1.21,505.62,15
74986,16412,62,1.88,323.63,15
74987,16412,9,1.51,75.04,0
74988,16413,37,1.43,91.96,0
74989,16413,102,0.69,622.95,15
74990,16413,88,1.24,454.64,0
74991,16413,69,1.42,494.35,0
74992,16413,47,1.82,138.47,0
74993,16414,44,1.03,131.81,0
74994,16414,3,1.8,69.85,0
74995,16414,69,0.68,494.35,15
74996,16414,29,1.74,90.93,15
74997,16415,24,1.46,122.05,5
74998,16415,31,1.24,103.88,5
74999,16415,47,1.99,138.47,5
75000,16415,60,1.07,325.54,10
75001,16415,11,0.69,63.21,10
75002,16416,39,0.4,130.99,0
75003,16416,29,1.49,90.93,15
75004,16416,37,0.84,91.96,0
75005,16416,53,1.81,127.64,5
75006,16417,5,1.8,106.88,0
75007,16417,26,0.68,115.25,5
75008,16417,34,1.77,132.0,5
75009,16417,58,1.97,505.62,10
75010,16417,38,1.23,116.39,0
75011,16417,29,1.13,90.93,15
75012,16418,88,1.72,454.64,5
75013,16418,51,1.92,189.18,0
75014,16419,95,0.56,446.25,10
75015,16419,101,0.59,514.24,10
75016,16419,17,1.09,101.8,0
75017,16419,32,1.62,95.42,10
75018,16419,101,1.71,514.24,0
75019,16420,87,1.36,472.19,15
75020,16420,98,0.8,502.38,5
75021,16420,50,1.77,127.26,15
75022,16420,66,0.79,506.57,0
75023,16420,61,1.67,268.76,15
75024,16421,76,3.0,50.48,15
75025,16421,32,0.64,95.42,0
75026,16421,59,1.14,493.85,15
75027,16422,39,0.31,130.99,15
75028,16422,36,1.6,87.71,15
75029,16422,25,0.97,108.45,0
75030,16422,30,0.7,145.27,5
75031,16422,71,1.57,447.37,15
75032,16422,23,0.83,144.74,0
75033,16422,74,3.0,42.56,0
75034,16422,40,1.24,113.29,5
75035,16422,36,1.27,87.71,0
75036,16422,64,1.87,480.06,5
75037,16422,27,1.49,155.98,0
75038,16422,21,1.18,141.81,0
75039,16423,103,1.53,375.12,0
75040,16423,101,0.55,514.24,0
75041,16423,81,2.0,57.15,0
75042,16424,97,0.87,624.06,5
75043,16424,21,0.81,141.81,15
75044,16424,79,2.0,74.07,0
75045,16424,72,0.58,471.68,0
75046,16425,29,0.49,90.93,10
75047,16425,39,0.46,130.99,0
75048,16425,42,1.09,144.77,0
75049,16425,67,0.34,499.02,0
75050,16425,27,1.06,155.98,0
75051,16426,18,0.84,90.85,5
75052,16426,96,1.3,333.02,0
75053,16427,65,1.89,438.6,10
75054,16427,104,0.77,415.54,15
75055,16427,25,1.01,108.45,5
75056,16427,66,1.13,506.57,0
75057,16427,104,0.87,415.54,15
75058,16428,51,1.36,189.18,10
75059,16429,10,0.7,63.7,10
75060,16429,58,1.96,505.62,5
75061,16429,15,0.58,68.97,5
75062,16429,89,1.13,566.61,0
75063,16429,3,1.71,69.85,0
75064,16430,24,1.75,122.05,0
75065,16430,38,0.93,116.39,0
75066,16430,37,0.79,91.96,5
75067,16431,23,1.33,144.74,0
75068,16431,7,1.41,80.41,10
75069,16431,102,0.84,622.95,5
75070,16432,4,0.35,85.3,0
75071,16432,19,1.38,78.19,15
75072,16432,26,0.68,115.25,0
75073,16432,30,1.56,145.27,0
75074,16432,14,0.33,92.91,5
75075,16433,58,1.12,505.62,0
75076,16433,62,1.95,323.63,0
75077,16433,36,1.36,87.71,10
75078,16433,69,0.82,494.35,0
75079,16433,56,1.12,480.14,10
75080,16433,54,1.05,180.24,0
75081,16433,80,2.0,59.15,0
75082,16433,3,1.45,69.85,5
75083,16434,102,1.2,622.95,0
75084,16434,104,1.59,415.54,5
75085,16434,53,1.58,127.64,5
75086,16434,64,1.79,480.06,5
75087,16435,30,0.84,145.27,0
75088,16435,50,1.76,127.26,10
75089,16435,100,1.82,339.26,0
75090,16435,17,1.14,101.8,0
75091,16435,73,3.0,45.19,5
75092,16435,58,1.39,505.62,10
75093,16435,61,1.22,268.76,0
75094,16435,1,1.67,69.72,0
75095,16435,10,1.79,63.7,15
75096,16436,54,1.67,180.24,0
75097,16436,100,1.22,339.26,10
75098,16436,32,2.0,95.42,15
75099,16436,36,1.68,87.71,0
75100,16437,77,2.0,37.81,15
75101,16437,71,0.56,447.37,5
75102,16437,18,0.88,90.85,0
75103,16437,40,1.33,113.29,0
75104,16437,60,1.75,325.54,15
75105,16438,49,1.83,127.41,0
75106,16438,82,2.0,73.18,0
75107,16438,9,0.38,75.04,10
75108,16439,43,1.58,151.48,0
75109,16439,88,0.88,454.64,5
75110,16439,12,1.32,86.7,0
75111,16440,101,1.51,514.24,5
75112,16440,25,1.98,108.45,0
75113,16440,74,1.0,42.56,0
75114,16440,63,1.84,336.58,0
75115,16441,83,2.0,44.85,0
75116,16441,9,0.36,75.04,0
75117,16441,8,1.52,118.14,0
75118,16442,12,1.72,86.7,0
75119,16442,52,0.8,175.27,0
75120,16442,97,1.46,624.06,0
75121,16442,42,1.97,144.77,0
75122,16442,18,1.51,90.85,5
75123,16442,97,0.9,624.06,0
75124,16442,11,0.73,63.21,5
75125,16442,70,1.15,444.53,0
75126,16442,16,1.99,119.73,0
75127,16442,80,3.0,59.15,10
75128,16442,14,0.67,92.91,15
75129,16443,102,1.64,622.95,10
75130,16443,4,1.93,85.3,0
75131,16443,74,3.0,42.56,0
75132,16443,101,1.05,514.24,0
75133,16443,70,1.5,444.53,10
75134,16443,19,0.96,78.19,10
75135,16444,93,1.77,642.31,15
75136,16444,12,1.42,86.7,15
75137,16444,11,1.84,63.21,5
75138,16444,41,1.36,188.79,5
75139,16444,49,1.2,127.41,0
75140,16444,91,0.71,562.14,0
75141,16444,1,0.88,69.72,15
75142,16445,3,1.53,69.85,0
75143,16445,23,1.71,144.74,15
75144,16446,80,1.0,59.15,0
75145,16446,57,0.72,365.92,5
75146,16446,22,1.55,135.76,0
75147,16446,67,1.74,499.02,0
75148,16447,102,1.88,622.95,0
75149,16447,10,0.45,63.7,15
75150,16448,54,1.96,180.24,0
75151,16448,18,1.63,90.85,5
75152,16448,29,0.99,90.93,5
75153,16449,102,0.72,622.95,10
75154,16449,24,1.32,122.05,0
75155,16449,41,1.63,188.79,0
75156,16450,18,1.6,90.85,0
75157,16450,72,1.83,471.68,0
75158,16450,21,0.93,141.81,0
75159,16450,66,1.17,506.57,15
75160,16450,77,1.0,37.81,10
75161,16451,17,0.36,101.8,15
75162,16451,28,1.36,150.62,5
75163,16451,6,0.6,110.57,0
75164,16451,21,0.99,141.81,0
75165,16451,1,0.8,69.72,0
75166,16451,78,2.0,51.93,10
75167,16451,77,1.0,37.81,15
75168,16452,87,0.51,472.19,0
75169,16452,78,1.0,51.93,10
75170,16452,43,1.85,151.48,0
75171,16452,85,1.0,39.01,10
75172,16452,70,1.9,444.53,0
75173,16452,76,3.0,50.48,0
75174,16453,18,0.4,90.85,0
75175,16453,45,1.06,117.18,0
75176,16454,47,1.52,138.47,0
75177,16454,83,1.0,44.85,15
75178,16454,8,1.24,118.14,5
75179,16454,8,0.84,118.14,15
75180,16454,19,0.39,78.19,0
75181,16455,3,1.98,69.85,0
75182,16455,98,1.72,502.38,10
75183,16455,1,1.5,69.72,0
75184,16455,41,0.53,188.79,0
75185,16455,51,0.38,189.18,15
75186,16455,38,0.57,116.39,15
75187,16456,21,1.79,141.81,5
75188,16456,57,1.39,365.92,0
75189,16456,32,1.17,95.42,0
75190,16456,8,0.41,118.14,0
75191,16456,66,1.41,506.57,10
75192,16456,77,3.0,37.81,5
75193,16456,28,0.86,150.62,10
75194,16456,44,1.44,131.81,10
75195,16457,84,3.0,39.3,15
75196,16457,81,3.0,57.15,0
75197,16457,92,0.32,322.88,10
75198,16457,78,3.0,51.93,15
75199,16457,62,0.57,323.63,0
75200,16457,36,0.86,87.71,0
75201,16458,41,0.37,188.79,0
75202,16458,41,0.8,188.79,0
75203,16458,89,0.63,566.61,5
75204,16459,76,3.0,50.48,15
75205,16459,8,1.93,118.14,0
75206,16459,98,0.96,502.38,0
75207,16459,21,1.52,141.81,0
75208,16459,15,0.37,68.97,10
75209,16459,27,0.57,155.98,15
75210,16460,18,1.64,90.85,0
75211,16460,99,1.94,484.29,10
75212,16460,3,1.29,69.85,0
75213,16460,38,1.96,116.39,0
75214,16461,24,0.95,122.05,5
75215,16461,14,1.16,92.91,5
75216,16461,27,1.2,155.98,10
75217,16462,4,1.09,85.3,10
75218,16462,80,3.0,59.15,0
75219,16462,14,1.11,92.91,0
75220,16463,34,0.47,132.0,5
75221,16463,24,0.72,122.05,0
75222,16463,34,0.38,132.0,10
75223,16463,89,1.12,566.61,15
75224,16463,96,1.67,333.02,0
75225,16463,41,0.76,188.79,0
75226,16463,76,1.0,50.48,15
75227,16464,83,1.0,44.85,10
75228,16464,29,1.72,90.93,0
75229,16464,83,1.0,44.85,0
75230,16464,40,1.45,113.29,0
75231,16465,54,0.92,180.24,0
75232,16465,2,0.84,70.71,10
75233,16465,2,0.71,70.71,0
75234,16466,66,1.45,506.57,0
75235,16466,7,0.46,80.41,15
75236,16466,78,2.0,51.93,0
75237,16466,3,0.96,69.85,5
75238,16466,66,1.24,506.57,10
75239,16466,79,1.0,74.07,0
75240,16466,18,1.27,90.85,10
75241,16466,66,1.73,506.57,5
75242,16466,63,1.82,336.58,0
75243,16467,75,1.0,42.97,15
75244,16467,61,1.49,268.76,15
75245,16467,45,1.21,117.18,5
75246,16468,74,1.0,42.56,0
75247,16468,66,0.59,506.57,10
75248,16468,23,0.58,144.74,5
75249,16468,99,0.74,484.29,15
75250,16468,14,1.21,92.91,0
75251,16468,12,0.87,86.7,0
75252,16468,32,0.83,95.42,10
75253,16468,45,0.77,117.18,10
75254,16468,98,0.73,502.38,15
75255,16469,43,1.63,151.48,0
75256,16469,34,0.3,132.0,0
75257,16469,30,1.66,145.27,0
75258,16469,68,1.62,389.95,5
75259,16469,51,0.62,189.18,0
75260,16470,8,1.24,118.14,0
75261,16470,52,1.2,175.27,0
75262,16471,34,1.02,132.0,15
75263,16471,48,1.12,147.92,5
75264,16471,44,0.99,131.81,15
75265,16471,50,0.88,127.26,5
75266,16472,15,1.23,68.97,0
75267,16472,51,1.86,189.18,0
75268,16472,52,0.82,175.27,15
75269,16472,64,0.94,480.06,0
75270,16473,53,0.67,127.64,0
75271,16473,19,0.61,78.19,15
75272,16473,50,1.06,127.26,5
75273,16473,69,1.32,494.35,10
75274,16474,48,1.36,147.92,0
75275,16475,45,1.81,117.18,0
75276,16475,36,0.91,87.71,15
75277,16475,52,1.1,175.27,10
75278,16476,52,0.53,175.27,15
75279,16476,70,1.05,444.53,15
75280,16476,38,1.13,116.39,5
75281,16476,23,0.82,144.74,15
75282,16476,98,0.5,502.38,15
75283,16476,19,1.17,78.19,0
75284,16476,65,0.72,438.6,0
75285,16476,3,0.63,69.85,15
75286,16477,26,0.96,115.25,0
75287,16477,77,1.0,37.81,10
75288,16477,86,1.0,50.38,15
75289,16477,73,1.0,45.19,0
75290,16477,6,0.77,110.57,0
75291,16478,3,1.6,69.85,0
75292,16478,30,1.1,145.27,0
75293,16478,64,1.7,480.06,0
75294,16478,72,1.61,471.68,0
75295,16479,92,1.17,322.88,5
75296,16479,44,1.63,131.81,15
75297,16479,66,1.14,506.57,0
75298,16479,41,1.96,188.79,15
75299,16479,88,0.5,454.64,0
75300,16479,68,0.78,389.95,5
75301,16479,1,1.23,69.72,0
75302,16479,14,0.88,92.91,0
75303,16479,44,1.01,131.81,5
75304,16480,10,0.33,63.7,0
75305,16481,6,0.79,110.57,15
75306,16481,3,0.72,69.85,0
75307,16481,83,2.0,44.85,0
75308,16481,28,0.53,150.62,0
75309,16481,95,1.67,446.25,0
75310,16481,7,1.14,80.41,10
75311,16481,40,0.99,113.29,0
75312,16481,63,1.9,336.58,5
75313,16481,91,1.96,562.14,15
75314,16481,50,0.84,127.26,0
75315,16482,16,1.31,119.73,0
75316,16482,79,2.0,74.07,0
75317,16482,74,2.0,42.56,10
75318,16483,84,1.0,39.3,0
75319,16484,52,1.88,175.27,0
75320,16484,69,1.73,494.35,5
75321,16484,103,1.88,375.12,0
75322,16484,60,0.88,325.54,15
75323,16484,47,1.02,138.47,0
75324,16485,73,3.0,45.19,0
75325,16485,25,1.55,108.45,0
75326,16485,23,0.52,144.74,0
75327,16485,12,0.96,86.7,0
75328,16485,6,1.57,110.57,0
75329,16485,39,0.33,130.99,0
75330,16485,65,1.42,438.6,5
75331,16485,81,3.0,57.15,5
75332,16485,16,1.74,119.73,5
75333,16486,69,1.07,494.35,10
75334,16486,92,0.92,322.88,0
75335,16487,14,0.43,92.91,10
75336,16487,80,3.0,59.15,5
75337,16487,102,1.76,622.95,0
75338,16487,23,0.49,144.74,15
75339,16488,96,0.81,333.02,0
75340,16488,38,0.66,116.39,15
75341,16488,45,0.98,117.18,0
75342,16488,4,1.86,85.3,0
75343,16488,9,1.27,75.04,15
75344,16488,38,1.74,116.39,0
75345,16488,78,2.0,51.93,10
75346,16488,4,0.67,85.3,0
75347,16488,103,1.92,375.12,10
75348,16488,99,1.95,484.29,0
75349,16489,28,1.88,150.62,0
75350,16489,22,1.85,135.76,10
75351,16489,39,0.48,130.99,0
75352,16489,58,0.71,505.62,0
75353,16489,4,1.38,85.3,0
75354,16490,25,1.53,108.45,0
75355,16490,39,1.01,130.99,10
75356,16490,97,0.46,624.06,0
75357,16491,55,1.82,162.32,0
75358,16491,79,3.0,74.07,0
75359,16491,89,1.07,566.61,0
75360,16491,36,1.3,87.71,0
75361,16492,3,1.76,69.85,10
75362,16492,67,0.73,499.02,15
75363,16492,1,1.94,69.72,15
75364,16492,3,0.6,69.85,10
75365,16492,69,1.44,494.35,0
75366,16492,48,1.02,147.92,0
75367,16493,74,3.0,42.56,15
75368,16493,11,0.82,63.21,10
75369,16493,85,1.0,39.01,0
75370,16494,92,1.09,322.88,0
75371,16494,69,1.45,494.35,10
75372,16494,97,0.61,624.06,15
75373,16494,30,1.01,145.27,0
75374,16494,64,0.62,480.06,15
75375,16494,55,0.6,162.32,5
75376,16494,61,1.01,268.76,5
75377,16494,104,0.51,415.54,0
75378,16494,34,1.13,132.0,15
75379,16495,91,1.53,562.14,10
75380,16495,62,0.92,323.63,10
75381,16496,40,1.8,113.29,0
75382,16496,33,1.36,119.99,0
75383,16496,38,1.96,116.39,0
75384,16496,78,3.0,51.93,15
75385,16496,95,0.96,446.25,0
75386,16496,57,1.22,365.92,15
75387,16496,4,0.54,85.3,10
75388,16496,1,1.87,69.72,0
75389,16497,10,1.3,63.7,0
75390,16497,78,3.0,51.93,0
75391,16497,39,1.78,130.99,0
75392,16497,22,1.72,135.76,5
75393,16498,64,1.82,480.06,0
75394,16498,87,1.21,472.19,15
75395,16498,33,1.18,119.99,5
75396,16498,75,1.0,42.97,10
75397,16498,59,1.68,493.85,15
75398,16499,46,1.15,156.6,0
75399,16499,52,1.41,175.27,10
75400,16500,79,3.0,74.07,0
75401,16500,93,1.73,642.31,0
75402,16500,93,1.26,642.31,0
75403,16500,46,1.16,156.6,15
75404,16500,24,1.51,122.05,10
75405,16500,103,0.65,375.12,0
75406,16500,102,1.12,622.95,0
75407,16500,95,0.4,446.25,0
75408,16500,83,1.0,44.85,5
75409,16500,15,0.45,68.97,0
75410,16501,99,0.76,484.29,0
75411,16501,33,0.56,119.99,0
75412,16501,53,1.84,127.64,10
75413,16501,57,1.1,365.92,0
75414,16501,65,0.87,438.6,10
75415,16502,86,2.0,50.38,0
75416,16502,51,0.69,189.18,0
75417,16502,77,3.0,37.81,0
75418,16502,63,1.4,336.58,0
75419,16503,22,0.53,135.76,0
75420,16504,41,1.34,188.79,0
75421,16504,64,0.36,480.06,15
75422,16505,64,0.77,480.06,10
75423,16505,99,1.0,484.29,0
75424,16505,87,0.32,472.19,15
75425,16505,9,1.33,75.04,10
75426,16505,88,0.97,454.64,0
75427,16505,65,0.34,438.6,0
75428,16506,6,0.35,110.57,10
75429,16507,62,1.84,323.63,15
75430,16507,40,1.05,113.29,0
75431,16507,1,1.3,69.72,0
75432,16507,37,1.3,91.96,0
75433,16507,25,1.88,108.45,15
75434,16507,53,1.64,127.64,0
75435,16507,62,1.27,323.63,0
75436,16507,22,1.66,135.76,0
75437,16508,102,1.45,622.95,10
75438,16508,82,1.0,73.18,10
75439,16508,22,0.66,135.76,0
75440,16508,81,2.0,57.15,15
75441,16508,9,0.79,75.04,0
75442,16508,23,1.82,144.74,0
75443,16509,81,1.0,57.15,5
75444,16509,21,1.64,141.81,0
75445,16509,17,1.74,101.8,0
75446,16510,103,1.15,375.12,0
75447,16510,70,1.9,444.53,5
75448,16511,53,1.29,127.64,15
75449,16511,102,0.53,622.95,15
75450,16511,92,0.74,322.88,15
75451,16511,75,2.0,42.97,0
75452,16512,103,1.98,375.12,0
75453,16512,56,0.51,480.14,15
75454,16512,73,1.0,45.19,0
75455,16513,55,0.99,162.32,5
75456,16513,47,1.38,138.47,0
75457,16513,84,1.0,39.3,0
75458,16513,66,1.67,506.57,10
75459,16513,98,1.12,502.38,5
75460,16514,62,1.74,323.63,0
75461,16514,2,1.31,70.71,0
75462,16514,16,1.65,119.73,10
75463,16514,9,0.94,75.04,0
75464,16514,39,1.41,130.99,15
75465,16514,63,0.58,336.58,0
75466,16515,15,1.03,68.97,10
75467,16515,79,2.0,74.07,0
75468,16515,3,1.41,69.85,0
75469,16515,44,1.93,131.81,0
75470,16515,79,3.0,74.07,5
75471,16516,14,0.57,92.91,0
75472,16516,19,0.69,78.19,0
75473,16516,50,1.86,127.26,5
75474,16516,48,0.74,147.92,5
75475,16516,36,1.65,87.71,0
75476,16516,85,3.0,39.01,0
75477,16517,40,1.16,113.29,0
75478,16517,31,1.38,103.88,0
75479,16517,84,1.0,39.3,0
75480,16517,50,1.91,127.26,15
75481,16518,65,1.23,438.6,0
75482,16518,78,2.0,51.93,15
75483,16519,63,0.49,336.58,0
75484,16519,4,1.68,85.3,5
75485,16519,76,1.0,50.48,0
75486,16519,17,0.34,101.8,15
75487,16519,47,1.89,138.47,0
75488,16519,36,1.39,87.71,0
75489,16519,100,1.7,339.26,0
75490,16520,96,1.55,333.02,0
75491,16520,4,0.41,85.3,5
75492,16520,83,1.0,44.85,15
75493,16520,50,1.18,127.26,0
75494,16520,79,2.0,74.07,0
75495,16520,2,0.83,70.71,15
75496,16520,71,1.25,447.37,15
75497,16520,17,1.13,101.8,5
75498,16520,68,0.82,389.95,5
75499,16520,22,1.29,135.76,10
75500,16521,10,0.66,63.7,10
75501,16521,99,1.53,484.29,0
75502,16521,72,0.83,471.68,5
75503,16521,24,0.85,122.05,5
75504,16521,32,0.52,95.42,0
75505,16522,27,1.94,155.98,0
75506,16522,99,0.54,484.29,5
75507,16522,83,1.0,44.85,0
75508,16522,104,0.48,415.54,10
75509,16522,48,1.68,147.92,0
75510,16522,45,1.55,117.18,5
75511,16522,28,1.96,150.62,5
75512,16522,103,1.93,375.12,15
75513,16522,19,0.79,78.19,15
75514,16522,57,2.0,365.92,0
75515,16523,57,0.93,365.92,10
75516,16523,103,1.95,375.12,15
75517,16523,80,2.0,59.15,10
75518,16523,47,1.2,138.47,0
75519,16523,34,1.08,132.0,0
75520,16523,98,1.93,502.38,5
75521,16523,40,1.58,113.29,10
75522,16523,22,1.18,135.76,0
75523,16523,34,1.24,132.0,0
75524,16524,24,0.83,122.05,10
75525,16524,16,0.53,119.73,5
75526,16524,104,1.83,415.54,10
75527,16524,70,0.84,444.53,0
75528,16524,58,0.33,505.62,15
75529,16524,78,3.0,51.93,0
75530,16525,14,0.77,92.91,0
75531,16525,8,1.74,118.14,0
75532,16525,1,1.91,69.72,0
75533,16525,62,1.21,323.63,10
75534,16525,89,1.41,566.61,10
75535,16526,24,1.99,122.05,0
75536,16526,6,1.51,110.57,5
75537,16526,11,1.61,63.21,5
75538,16527,40,1.8,113.29,0
75539,16527,38,1.8,116.39,10
75540,16527,26,1.98,115.25,10
75541,16527,16,1.14,119.73,10
75542,16528,70,1.08,444.53,15
75543,16528,38,0.38,116.39,0
75544,16528,55,0.48,162.32,0
75545,16528,83,3.0,44.85,5
75546,16528,14,1.64,92.91,5
75547,16528,18,0.32,90.85,0
75548,16528,40,0.79,113.29,5
75549,16528,23,0.97,144.74,0
75550,16529,56,1.35,480.14,0
75551,16529,18,0.31,90.85,0
75552,16529,82,1.0,73.18,0
75553,16529,8,0.31,118.14,0
75554,16529,91,1.23,562.14,0
75555,16529,98,0.97,502.38,10
75556,16530,84,3.0,39.3,15
75557,16531,42,0.61,144.77,15
75558,16531,25,1.14,108.45,15
75559,16532,19,1.9,78.19,0
75560,16532,41,1.35,188.79,0
75561,16532,34,1.13,132.0,15
75562,16532,27,0.66,155.98,0
75563,16532,22,0.58,135.76,5
75564,16532,66,0.45,506.57,15
75565,16533,3,1.57,69.85,0
75566,16533,29,1.8,90.93,0
75567,16533,29,1.0,90.93,0
75568,16533,71,1.04,447.37,15
75569,16533,102,1.76,622.95,0
75570,16533,96,1.09,333.02,15
75571,16533,27,1.21,155.98,0
75572,16533,80,3.0,59.15,5
75573,16534,2,0.92,70.71,0
75574,16534,96,0.67,333.02,5
75575,16534,37,0.85,91.96,10
75576,16535,25,1.46,108.45,0
75577,16535,67,0.53,499.02,0
75578,16536,39,1.47,130.99,0
75579,16536,9,0.37,75.04,0
75580,16536,44,0.96,131.81,0
75581,16536,6,0.93,110.57,5
75582,16537,49,0.8,127.41,0
75583,16537,14,2.0,92.91,10
75584,16537,53,1.05,127.64,15
75585,16538,58,1.11,505.62,10
75586,16538,63,0.3,336.58,0
75587,16538,10,1.47,63.7,15
75588,16538,17,0.32,101.8,5
75589,16538,91,0.67,562.14,10
75590,16538,56,1.82,480.14,5
75591,16539,67,0.42,499.02,0
75592,16539,51,0.4,189.18,5
75593,16539,38,0.73,116.39,15
75594,16539,22,0.43,135.76,10
75595,16540,21,0.5,141.81,5
75596,16541,33,0.82,119.99,0
75597,16541,74,2.0,42.56,10
75598,16541,23,0.31,144.74,0
75599,16541,33,1.43,119.99,0
75600,16541,48,0.44,147.92,15
75601,16541,36,1.85,87.71,10
75602,16541,5,1.55,106.88,10
75603,16541,101,0.6,514.24,0
75604,16542,21,0.35,141.81,5
75605,16542,46,0.38,156.6,0
75606,16542,66,1.63,506.57,0
75607,16542,17,1.01,101.8,5
75608,16542,25,1.04,108.45,10
75609,16542,16,1.62,119.73,0
75610,16543,79,3.0,74.07,0
75611,16543,74,3.0,42.56,0
75612,16544,89,1.08,566.61,15
75613,16544,19,1.43,78.19,0
75614,16544,17,1.43,101.8,15
75615,16544,68,1.93,389.95,0
75616,16545,33,1.11,119.99,0
75617,16545,58,1.71,505.62,0
75618,16545,95,0.85,446.25,5
75619,16546,70,1.85,444.53,10
75620,16546,23,1.08,144.74,0
75621,16546,67,1.73,499.02,15
75622,16546,63,0.35,336.58,10
75623,16547,11,0.49,63.21,5
75624,16548,41,1.23,188.79,5
75625,16549,43,1.71,151.48,0
75626,16549,103,0.64,375.12,0
75627,16549,103,0.4,375.12,0
75628,16549,39,0.47,130.99,0
75629,16549,57,0.81,365.92,0
75630,16550,101,0.78,514.24,0
75631,16550,22,1.03,135.76,5
75632,16550,101,1.55,514.24,0
75633,16550,65,0.6,438.6,15
75634,16550,60,1.31,325.54,0
75635,16551,4,0.44,85.3,0
75636,16551,68,1.01,389.95,10
75637,16551,33,1.34,119.99,10
75638,16551,93,0.62,642.31,15
75639,16551,61,1.61,268.76,0
75640,16551,23,0.4,144.74,0
75641,16551,95,1.24,446.25,10
75642,16552,64,1.99,480.06,0
75643,16552,15,1.09,68.97,0
75644,16552,42,1.01,144.77,0
75645,16552,2,1.33,70.71,0
75646,16552,87,1.04,472.19,0
75647,16553,32,1.93,95.42,0
75648,16553,73,2.0,45.19,10
75649,16553,87,1.74,472.19,0
75650,16553,96,1.13,333.02,5
75651,16553,21,0.99,141.81,15
75652,16553,95,0.95,446.25,0
75653,16554,21,0.64,141.81,5
75654,16554,77,3.0,37.81,15
75655,16554,37,1.43,91.96,10
75656,16554,86,2.0,50.38,0
75657,16554,27,0.8,155.98,10
75658,16554,6,1.81,110.57,0
75659,16555,63,0.9,336.58,0
75660,16555,17,1.48,101.8,5
75661,16555,4,1.09,85.3,10
75662,16555,29,1.92,90.93,0
75663,16556,24,1.28,122.05,5
75664,16556,14,0.8,92.91,0
75665,16556,79,1.0,74.07,5
75666,16556,12,1.83,86.7,0
75667,16556,42,1.46,144.77,0
75668,16557,85,2.0,39.01,0
75669,16557,5,0.41,106.88,0
75670,16557,12,0.87,86.7,15
75671,16557,58,0.87,505.62,0
75672,16557,76,2.0,50.48,5
75673,16557,39,0.83,130.99,0
75674,16557,19,1.22,78.19,0
75675,16557,52,1.31,175.27,0
75676,16557,77,2.0,37.81,15
75677,16558,23,1.97,144.74,0
75678,16559,18,0.4,90.85,0
75679,16559,88,1.62,454.64,15
75680,16559,9,1.53,75.04,10
75681,16559,82,3.0,73.18,0
75682,16559,37,1.49,91.96,0
75683,16559,33,1.13,119.99,15
75684,16559,54,0.38,180.24,5
75685,16559,72,0.83,471.68,5
75686,16560,51,1.21,189.18,0
75687,16560,58,0.87,505.62,15
75688,16560,93,1.42,642.31,5
75689,16561,97,0.38,624.06,15
75690,16561,59,0.58,493.85,0
75691,16561,45,1.87,117.18,15
75692,16562,50,1.04,127.26,15
75693,16562,14,1.6,92.91,5
75694,16562,85,3.0,39.01,0
75695,16562,9,1.26,75.04,10
75696,16562,9,0.6,75.04,10
75697,16563,92,1.03,322.88,0
75698,16563,66,1.59,506.57,10
75699,16563,54,1.66,180.24,15
75700,16563,80,3.0,59.15,0
75701,16564,38,1.47,116.39,0
75702,16564,34,1.8,132.0,0
75703,16564,67,0.82,499.02,15
75704,16564,66,1.78,506.57,0
75705,16564,104,1.07,415.54,0
75706,16565,45,0.85,117.18,0
